generation,best_fitness,mean_fitness,std_fitness,best_so_far,mutation_rate,run
0,18.96204993518133,20.71451314083679,0.9931342248513267,18.96204993518133,0.0,1
1,18.788854381999833,20.514858877783162,0.9847167337656015,18.788854381999833,0.5,1
2,18.20332963783729,20.325997187382974,1.0698560712814331,18.20332963783729,0.4950505050505051,1
3,15.277154105707723,19.614122023010843,1.3478510645056014,15.277154105707723,0.4901010101010101,1
4,15.753720459187964,18.923948598762507,1.241301126117378,15.277154105707723,0.48515151515151517,1
5,15.753720459187964,18.337821577639044,1.137770134906798,15.277154105707723,0.4802020202020202,1
6,15.481488772222677,17.624638387680296,1.1128748539773097,15.277154105707723,0.47525252525252526,1
7,15.481488772222677,17.132201310379454,0.9837629177249773,15.277154105707723,0.47030303030303033,1
8,15.481488772222677,16.67007336809545,0.837621319558719,15.277154105707723,0.46535353535353535,1
9,15.481488772222677,16.355162924480517,0.6828082791094474,15.277154105707723,0.4604040404040404,1
10,15.481488772222677,15.982800657617329,0.3894915428111603,15.277154105707723,0.45545454545454545,1
11,14.788854381999831,15.878300026316738,0.39361223601772943,14.788854381999831,0.4505050505050505,1
12,15.12074368738204,15.805480388841694,0.380467096923506,14.788854381999831,0.44555555555555554,1
13,14.962049935181332,15.69294126149933,0.34102153296037446,14.788854381999831,0.4406060606060606,1
14,14.536664289109584,15.552900529338382,0.3923861820268573,14.536664289109584,0.43565656565656563,1
15,14.536664289109584,15.417601122776416,0.33996290527965906,14.536664289109584,0.4307070707070707,1
16,14.536664289109584,15.285387263168591,0.3435447811357844,14.536664289109584,0.4257575757575758,1
17,14.536664289109584,15.206055731656358,0.4103390454194941,14.536664289109584,0.4208080808080808,1
18,14.224807680927192,15.070645105917386,0.3382370947853944,14.224807680927192,0.41585858585858587,1
19,13.981488772222677,14.89830092843456,0.3746871054089406,13.981488772222677,0.4109090909090909,1
20,13.981488772222677,14.704217174520783,0.31452139392047274,13.981488772222677,0.40595959595959596,1
21,13.981488772222677,14.605708690516623,0.33455773659503346,13.981488772222677,0.40101010101010104,1
22,13.981488772222677,14.541058399217702,0.3721281045373227,13.981488772222677,0.39606060606060606,1
23,13.981488772222677,14.532917055601585,0.5103954653373984,13.981488772222677,0.39111111111111113,1
24,13.981488772222677,14.392900596602884,0.38623768624277666,13.981488772222677,0.38616161616161615,1
25,13.981488772222677,14.241711608057944,0.34105598393717973,13.981488772222677,0.3812121212121212,1
26,13.981488772222677,14.182239301578877,0.28942727387027695,13.981488772222677,0.3762626262626263,1
27,13.492838827718412,14.113196640279625,0.22626937696664762,13.492838827718412,0.3713131313131313,1
28,13.492838827718412,14.172094916485497,0.45267343802515764,13.492838827718412,0.36636363636363634,1
29,13.492838827718412,14.049433914032669,0.2892909815771752,13.492838827718412,0.3614141414141414,1
30,13.492838827718412,14.021081376107636,0.3395757711649546,13.492838827718412,0.3564646464646465,1
31,13.488409872672513,13.951862988685475,0.2600242508527184,13.488409872672513,0.35151515151515156,1
32,13.488409872672513,13.940970848712874,0.3247382015958759,13.488409872672513,0.3465656565656566,1
33,13.488409872672513,13.895701941455446,0.43882429289535096,13.488409872672513,0.3416161616161616,1
34,13.488409872672513,13.725079941928268,0.3000832595258531,13.488409872672513,0.33666666666666667,1
35,13.334846922834952,13.613319849396209,0.2610070835888764,13.334846922834952,0.33171717171717174,1
36,13.334846922834952,13.684807779389686,0.46200431319159607,13.334846922834952,0.32676767676767676,1
37,13.380624847486569,13.615729116006603,0.3175174208782958,13.334846922834952,0.32181818181818184,1
38,13.380624847486569,13.612233702229501,0.34354875146671293,13.334846922834952,0.31686868686868686,1
39,13.380624847486569,13.623298029811838,0.391194535418962,13.334846922834952,0.31191919191919193,1
40,13.380624847486569,13.502280114576958,0.16309214974770916,13.334846922834952,0.306969696969697,1
41,13.380624847486569,13.466046654763081,0.11644832448736442,13.334846922834952,0.302020202020202,1
42,13.380624847486569,13.459905180882188,0.1564763589876695,13.334846922834952,0.29707070707070704,1
43,13.380624847486569,13.425791640181744,0.08544775123293082,13.334846922834952,0.2921212121212121,1
44,13.380624847486569,13.40473544752122,0.045477947044565266,13.334846922834952,0.2871717171717172,1
45,13.380624847486569,13.43659524286067,0.18234868219859776,13.334846922834952,0.28222222222222226,1
46,13.377032961426902,13.384864410772815,0.0211421049620094,13.334846922834952,0.2772727272727273,1
47,13.377032961426902,13.433191467742112,0.18932880574961053,13.334846922834952,0.2723232323232323,1
48,13.340967364599086,13.424083190300076,0.2358107018436251,13.334846922834952,0.2673737373737374,1
49,13.340967364599086,13.431528623285761,0.24188827066825982,13.334846922834952,0.26242424242424245,1
50,13.340967364599086,13.42112903955728,0.2365399592225191,13.334846922834952,0.2574747474747475,1
51,13.340967364599086,13.459592749249248,0.2786039541713867,13.334846922834952,0.25252525252525254,1
52,13.340967364599086,13.434903829439667,0.340273725873658,13.334846922834952,0.24757575757575756,1
53,13.340967364599086,13.394192448675117,0.2239343922564953,13.334846922834952,0.24262626262626263,1
54,13.257583690279022,13.429728274540798,0.29299513817832945,13.257583690279022,0.2376767676767677,1
55,13.257583690279022,13.407514623306465,0.19194345957675624,13.257583690279022,0.23272727272727273,1
56,13.257583690279022,13.405323471553077,0.23863191992395477,13.257583690279022,0.2277777777777778,1
57,13.257583690279022,13.368705776891126,0.14473861015931017,13.257583690279022,0.22282828282828282,1
58,13.257583690279022,13.35297403323898,0.20091378778801108,13.257583690279022,0.2178787878787879,1
59,13.257583690279022,13.3184483440292,0.041979159011319676,13.257583690279022,0.21292929292929297,1
60,13.257583690279022,13.309569748561506,0.07417684041915762,13.257583690279022,0.207979797979798,1
61,13.257583690279022,13.308639646175621,0.11385314790877726,13.257583690279022,0.20303030303030306,1
62,13.257583690279022,13.318629607367086,0.33342458704247896,13.257583690279022,0.19808080808080808,1
63,13.257583690279022,13.363497120591488,0.42534691872972,13.257583690279022,0.19313131313131315,1
64,13.257583690279022,13.33260705745392,0.287872841145939,13.257583690279022,0.18818181818181817,1
65,13.257583690279022,13.263974444860862,0.03483661508300135,13.257583690279022,0.18323232323232325,1
66,13.069535971483266,13.284477108514675,0.17057763357185984,13.069535971483266,0.17828282828282832,1
67,13.069535971483266,13.279301709121107,0.16378539174017248,13.069535971483266,0.17333333333333334,1
68,13.069535971483266,13.251023908246715,0.056516021481081764,13.069535971483266,0.1683838383838384,1
69,13.069535971483266,13.27220969045337,0.19863501127203326,13.069535971483266,0.16343434343434343,1
70,13.069535971483266,13.273512164001055,0.23654166900696727,13.069535971483266,0.1584848484848485,1
71,13.069535971483266,13.22002833586891,0.10526217298823644,13.069535971483266,0.15353535353535352,1
72,13.069535971483266,13.217131475479555,0.23068664626833063,13.069535971483266,0.1485858585858586,1
73,13.069535971483266,13.212063689584225,0.264883371192499,13.069535971483266,0.14363636363636367,1
74,13.069535971483266,13.156288819004544,0.1864690182755541,13.069535971483266,0.1386868686868687,1
75,13.069535971483266,13.108374093753831,0.11611878710776495,13.069535971483266,0.13373737373737377,1
76,13.057583690279023,13.090260807374216,0.11021689908971138,13.057583690279023,0.12878787878787878,1
77,13.057583690279023,13.128191694226507,0.3164272520101769,13.057583690279023,0.12383838383838386,1
78,12.960232526704262,13.072891544481676,0.04847885769201469,12.960232526704262,0.11888888888888893,1
79,12.960232526704262,13.068041315442347,0.053318191260125505,12.960232526704262,0.11393939393939395,1
80,12.960232526704262,13.074502549261119,0.10000729882848276,12.960232526704262,0.10898989898989903,1
81,12.960232526704262,13.074013179536793,0.16387506399820106,12.960232526704262,0.10404040404040404,1
82,12.960232526704262,13.082229944324643,0.3386249190536776,12.960232526704262,0.09909090909090912,1
83,12.960232526704262,13.067002107350747,0.34939822978440654,12.960232526704262,0.09414141414141414,1
84,12.960232526704262,13.003620437143779,0.17929359035059017,12.960232526704262,0.08919191919191921,1
85,12.960232526704262,12.98916595505078,0.147729766283059,12.960232526704262,0.08424242424242429,1
86,12.960232526704262,12.969303734629715,0.04045927764740373,12.960232526704262,0.0792929292929293,1
87,12.960232526704262,12.962329055945737,0.013647972299202189,12.960232526704262,0.07434343434343438,1
88,12.960232526704262,12.978546156422873,0.12713181405950957,12.960232526704262,0.0693939393939394,1
89,12.960232526704262,12.967806058401248,0.03736750874698656,12.960232526704262,0.06444444444444447,1
90,12.960232526704262,12.964463471944342,0.029616616680542374,12.960232526704262,0.05949494949494949,1
91,12.960232526704262,12.964463471944342,0.02961661668054237,12.960232526704262,0.054545454545454564,1
92,12.960232526704262,12.967619136452154,0.051706268235221495,12.960232526704262,0.04959595959595964,1
93,12.960232526704262,12.980382032674243,0.14104654178984172,12.960232526704262,0.044646464646464656,1
94,12.960232526704262,12.974902631071199,0.1026907305685325,12.960232526704262,0.03969696969696973,1
95,12.960232526704262,12.960232526704266,3.552713678800501e-15,12.960232526704262,0.03474747474747475,1
96,12.960232526704262,12.960232526704266,3.552713678800501e-15,12.960232526704262,0.029797979797979823,1
97,12.960232526704262,12.960232526704266,3.552713678800501e-15,12.960232526704262,0.024848484848484897,1
98,12.960232526704262,12.960232526704266,3.552713678800501e-15,12.960232526704262,0.019898989898989916,1
99,12.960232526704262,12.960232526704266,3.552713678800501e-15,12.960232526704262,0.01494949494949499,1
100,12.960232526704262,12.981138816340716,0.14634402745515215,12.960232526704262,0.01,1
0,18.63527000944073,20.957018888430053,1.1829269380713485,18.63527000944073,0.0,2
1,18.414213562373096,20.683079415462153,1.2772499890092575,18.414213562373096,0.5,2
2,17.172004514666934,20.3456491922376,1.4448996778933043,17.172004514666934,0.4950505050505051,2
3,16.190890230020663,19.67597629736054,1.5380223993167734,16.190890230020663,0.4901010101010101,2
4,15.603569153775238,18.54869320751624,1.4218734999133649,15.603569153775238,0.48515151515151517,2
5,15.603569153775238,17.747550469700105,1.2025179527251606,15.603569153775238,0.4802020202020202,2
6,15.603569153775238,17.290952171995773,1.099628139399928,15.603569153775238,0.47525252525252526,2
7,15.539387691339813,16.71409977764518,0.9004042416156673,15.539387691339813,0.47030303030303033,2
8,15.539387691339813,16.306907719820103,0.7764658295994225,15.539387691339813,0.46535353535353535,2
9,14.971750305430742,16.00148358273735,0.6242905439020436,14.971750305430742,0.4604040404040404,2
10,14.971750305430742,15.753986760723283,0.425474062313365,14.971750305430742,0.45545454545454545,2
11,14.971750305430742,15.580657176033405,0.3545879489853642,14.971750305430742,0.4505050505050505,2
12,14.971750305430742,15.47926467278248,0.41393376392439885,14.971750305430742,0.44555555555555554,2
13,14.756809750418045,15.40751094706482,0.503140315976243,14.756809750418045,0.4406060606060606,2
14,14.756809750418045,15.29987389626735,0.4296081758769379,14.756809750418045,0.43565656565656563,2
15,14.742787793912433,15.214298016968973,0.38889531440214925,14.742787793912433,0.4307070707070707,2
16,14.742787793912433,15.07881887389472,0.2556107475388564,14.742787793912433,0.4257575757575758,2
17,14.742787793912433,15.060410247147729,0.27901561535422087,14.742787793912433,0.4208080808080808,2
18,14.742787793912433,15.030937018502845,0.19420834975115717,14.742787793912433,0.41585858585858587,2
19,14.742787793912433,14.990179309996403,0.21028924068470356,14.742787793912433,0.4109090909090909,2
20,14.398275349237888,14.943847522201331,0.24748479555180164,14.398275349237888,0.40595959595959596,2
21,14.167156809750928,14.90717847935449,0.28933543278009993,14.167156809750928,0.40101010101010104,2
22,14.160107523773828,14.827091715620238,0.30427582163467204,14.160107523773828,0.39606060606060606,2
23,14.160107523773828,14.765830883038827,0.3225791025354504,14.160107523773828,0.39111111111111113,2
24,14.160107523773828,14.66539901713507,0.34115192350192997,14.160107523773828,0.38616161616161615,2
25,14.12074368738204,14.598355065442759,0.3799615224947804,14.12074368738204,0.3812121212121212,2
26,14.12074368738204,14.46923738696284,0.34490663779483116,14.12074368738204,0.3762626262626263,2
27,14.12074368738204,14.33752728958166,0.24484387359655063,14.12074368738204,0.3713131313131313,2
28,14.12074368738204,14.275041611672243,0.21569968642955736,14.12074368738204,0.36636363636363634,2
29,14.08494332412792,14.241674710944844,0.23365653992708071,14.08494332412792,0.3614141414141414,2
30,14.08494332412792,14.20768066359669,0.17230790275069358,14.08494332412792,0.3564646464646465,2
31,14.079075450674063,14.186547070379097,0.2243791775734626,14.079075450674063,0.35151515151515156,2
32,14.079075450674063,14.191409598927333,0.23978330309214219,14.079075450674063,0.3465656565656566,2
33,14.079075450674063,14.176091322044712,0.19240617330262194,14.079075450674063,0.3416161616161616,2
34,14.007130750570548,14.204277671336667,0.2678076749984912,14.007130750570548,0.33666666666666667,2
35,14.007130750570548,14.207349540456773,0.29081714874147685,14.007130750570548,0.33171717171717174,2
36,14.007130750570548,14.172000025210746,0.24932227180797975,14.007130750570548,0.32676767676767676,2
37,14.007130750570548,14.11037931503473,0.1351259960794923,14.007130750570548,0.32181818181818184,2
38,14.007130750570548,14.073567548740208,0.03643449026755371,14.007130750570548,0.31686868686868686,2
39,14.007130750570548,14.081021450659186,0.12771281356546346,14.007130750570548,0.31191919191919193,2
40,14.007130750570548,14.117492038072507,0.2659525395671506,14.007130750570548,0.306969696969697,2
41,14.007130750570548,14.036782640424354,0.043974753017732515,14.007130750570548,0.302020202020202,2
42,13.807878402833891,14.060500279153594,0.27483786206597377,13.807878402833891,0.29707070707070704,2
43,13.807878402833891,14.098876245118506,0.3350270377243808,13.807878402833891,0.2921212121212121,2
44,13.807878402833891,14.031128005540127,0.15526919985527696,13.807878402833891,0.2871717171717172,2
45,13.807878402833891,14.01720699141262,0.15511196076721676,13.807878402833891,0.28222222222222226,2
46,13.807878402833891,13.991376234834327,0.13663353240578033,13.807878402833891,0.2772727272727273,2
47,13.807878402833891,13.95481311741365,0.18789914633204546,13.807878402833891,0.2723232323232323,2
48,13.807878402833891,13.903476319637896,0.12837204651467032,13.807878402833891,0.2673737373737374,2
49,13.807878402833891,13.904890583910525,0.22174935687152061,13.807878402833891,0.26242424242424245,2
50,13.807878402833891,13.873512455331547,0.1980992287892607,13.807878402833891,0.2574747474747475,2
51,13.807878402833891,13.882494908320691,0.21137231751388882,13.807878402833891,0.25252525252525254,2
52,13.807878402833891,13.865028621036801,0.21037551706409294,13.807878402833891,0.24757575757575756,2
53,13.714944167960988,13.862811127003988,0.19748150485780708,13.714944167960988,0.24262626262626263,2
54,13.714944167960988,13.836209679431152,0.16313087947351504,13.714944167960988,0.2376767676767677,2
55,13.714944167960988,13.805367414444458,0.04355229728145413,13.714944167960988,0.23272727272727273,2
56,13.714944167960988,13.826713399324687,0.15181098938542992,13.714944167960988,0.2277777777777778,2
57,13.714944167960988,13.791868571297975,0.0599835239727246,13.714944167960988,0.22282828282828282,2
58,13.714944167960988,13.776280762977105,0.044023762212705424,13.714944167960988,0.2178787878787879,2
59,13.714944167960988,13.765128654792356,0.046318183984637336,13.714944167960988,0.21292929292929297,2
60,13.672004514666936,13.754599855878975,0.0838669635534109,13.672004514666936,0.207979797979798,2
61,13.672004514666936,13.760523929775113,0.10810604938729655,13.672004514666936,0.20303030303030306,2
62,13.461324772583616,13.74859182167859,0.12003976271705062,13.461324772583616,0.19808080808080808,2
63,13.461324772583616,13.712592032027091,0.083435497392696,13.461324772583616,0.19313131313131315,2
64,13.461324772583616,13.69559914441914,0.09220134549978548,13.461324772583616,0.18818181818181817,2
65,13.461324772583616,13.703294748998596,0.19900484212496677,13.461324772583616,0.18323232323232325,2
66,13.461324772583616,13.639040129792251,0.11054030554530668,13.461324772583616,0.17828282828282832,2
67,13.461324772583616,13.609532140767463,0.1455454112270895,13.461324772583616,0.17333333333333334,2
68,13.461324772583616,13.556011681728583,0.10468413729878659,13.461324772583616,0.1683838383838384,2
69,13.461324772583616,13.512184687700978,0.09174243542864675,13.461324772583616,0.16343434343434343,2
70,13.461324772583616,13.543586971912664,0.1993506149867385,13.461324772583616,0.1584848484848485,2
71,13.461324772583616,13.540080632560137,0.20041775282172541,13.461324772583616,0.15353535353535352,2
72,13.461324772583616,13.57470934944032,0.4531968358388653,13.461324772583616,0.1485858585858586,2
73,13.461324772583616,13.510824409605636,0.3151072089195494,13.461324772583616,0.14363636363636367,2
74,13.391153452528776,13.48848103826683,0.12985525569934248,13.391153452528776,0.1386868686868687,2
75,13.391153452528776,13.487709763291269,0.1515440617239445,13.391153452528776,0.13373737373737377,2
76,13.391153452528776,13.464183438010114,0.06304603642488826,13.391153452528776,0.12878787878787878,2
77,13.391153452528776,13.466807759019911,0.08182672510422602,13.391153452528776,0.12383838383838386,2
78,13.391153452528776,13.476421501168536,0.14080298943206337,13.391153452528776,0.11888888888888893,2
79,13.391153452528776,13.474783859237766,0.1930567699948489,13.391153452528776,0.11393939393939395,2
80,13.391153452528776,13.44039062956276,0.11924790245131804,13.391153452528776,0.10898989898989903,2
81,13.391153452528776,13.44225117327793,0.12944971210255343,13.391153452528776,0.10404040404040404,2
82,13.391153452528776,13.432825887118998,0.12846873905484535,13.391153452528776,0.09909090909090912,2
83,13.391153452528776,13.39957401093536,0.022802979961180782,13.391153452528776,0.09414141414141414,2
84,13.391153452528776,13.407160216750494,0.10249457330741381,13.391153452528776,0.08919191919191921,2
85,13.391153452528776,13.395411969090928,0.022088963561956724,13.391153452528776,0.08424242424242429,2
86,13.391153452528776,13.391153452528778,1.7763568394002505e-15,13.391153452528776,0.0792929292929293,2
87,13.391153452528776,13.391153452528778,1.7763568394002505e-15,13.391153452528776,0.07434343434343438,2
88,13.391153452528776,13.392995177426585,0.012892074284649982,13.391153452528776,0.0693939393939394,2
89,13.391153452528776,13.391153452528778,1.7763568394002505e-15,13.391153452528776,0.06444444444444447,2
