generation,best_fitness,mean_fitness,std_fitness,best_so_far,mutation_rate,run
0,18.274165738677393,20.638774023056854,1.1615059153322291,18.274165738677393,0.5,1
1,15.368438714135813,19.99396920014969,1.34019913762353,15.368438714135813,0.4264066632203929,1
2,15.368438714135813,19.329009420764248,1.3919279904492223,15.368438714135813,0.3833573209013797,1
3,15.368438714135813,18.62305449831497,1.4489348568415097,15.368438714135813,0.3528133264407858,1
4,15.368438714135813,17.855139071549097,1.4967301173784817,15.368438714135813,0.32912156373492285,1
5,15.368438714135813,17.1398597502002,1.1658230713745381,15.368438714135813,0.30976398412177264,1
6,14.54939015319192,16.60184922403873,1.2018113939090624,14.54939015319192,0.2933973837611271,1
7,14.54939015319192,16.00505901048636,0.7601138751990847,14.54939015319192,0.2792199896611787,1
8,14.2131126469709,15.7501449136295,0.7549076455917296,14.2131126469709,0.2667146418027594,1
9,14.2131126469709,15.369772206515085,0.5960911359928999,14.2131126469709,0.25552822695531574,1
10,14.2131126469709,15.189934542419923,0.6129364571397049,14.2131126469709,0.24540888382360404,1
11,14.2131126469709,14.944384342548169,0.5738960869156359,14.2131126469709,0.23617064734216547,1
12,14.2131126469709,14.80342684982007,0.6429256596615168,14.2131126469709,0.22767229359020824,1
13,14.2131126469709,14.696310609696653,0.6499422019578532,14.2131126469709,0.21980404698152006,1
14,14.096662954709576,14.516735526567732,0.4994304027205413,14.096662954709576,0.21247888463630255,1
15,14.096662954709576,14.468748621002671,0.39022668266374344,14.096662954709576,0.20562665288157161,1
16,14.096662954709576,14.431851623744635,0.34885729562242607,14.096662954709576,0.19918997054973409,1
17,14.096662954709576,14.49659059745102,0.535585775984007,14.096662954709576,0.19312130502315233,1
18,14.096662954709576,14.361405728944376,0.28853704379616946,14.096662954709576,0.18738083988778725,1
19,14.096662954709576,14.30268701011334,0.28663677934245285,14.096662954709576,0.18193489017570869,1
20,13.991153452528778,14.252115102252047,0.22186321460461988,13.991153452528778,0.1767547046625068,1
21,13.991153452528778,14.261192512429611,0.266140436723731,13.991153452528778,0.17181554704399693,1
22,13.829563014098701,14.287544002931662,0.46710832868760954,13.829563014098701,0.16709598152447797,1
23,13.829563014098701,14.210604084076248,0.30667320140463056,13.829563014098701,0.16257731056255836,1
24,13.829563014098701,14.106633235910051,0.1305657291651777,13.829563014098701,0.15824312746984565,1
25,13.588409872672514,14.10658454784602,0.19333083029146786,13.588409872672514,0.15407895681060113,1
26,13.588409872672514,14.060508223746188,0.21264846001313964,13.588409872672514,0.15007196270413908,1
27,13.588409872672514,14.031890413335274,0.26193364870934,13.588409872672514,0.14621071020191295,1
28,13.588409872672514,14.036510333756716,0.27611134653976793,13.588409872672514,0.14248496855664572,1
29,13.588409872672514,13.926442543551472,0.1754280872731015,13.588409872672514,0.13888554785669543,1
30,13.54833147735479,13.927767686338104,0.2628485289347381,13.54833147735479,0.13540416245741177,1
31,13.54833147735479,13.959499408136624,0.331611519679083,13.54833147735479,0.1320333161019645,1
32,13.54833147735479,13.93669942416581,0.42130811269769686,13.54833147735479,0.1287662047249838,1
33,13.54833147735479,13.866138252729167,0.3236214631079804,13.54833147735479,0.12559663377012698,1
34,13.508304597359459,13.776909320996465,0.24391225532908803,13.508304597359459,0.12251894749604997,1
35,13.508304597359459,13.725975785687087,0.21702225906916978,13.508304597359459,0.11952796824354522,1
36,13.508304597359459,13.698175121549426,0.23472836153198529,13.508304597359459,0.11661894402561102,1
37,13.508304597359459,13.655992100527772,0.19307560050525527,13.508304597359459,0.1137875031081802,1
38,13.508304597359459,13.604508935775184,0.15737910814432987,13.508304597359459,0.11102961449158794,1
