generation,best_fitness,mean_fitness,std_fitness,best_so_far,run
103,19.841640786499873,21.291012232070695,0.942275638548453,17.292838827718413,1
104,18.683095189484533,20.750369718658217,1.3231967746766593,17.292838827718413,1
105,19.3,20.97498147333739,0.7738200215241084,17.292838827718413,1
106,18.735270009440733,20.770479504024653,1.1181557952619203,17.292838827718413,1
107,18.30384048104053,20.71251103473951,0.9602684365668035,17.292838827718413,1
108,18.785229954635273,20.62883377639884,0.8609252032934853,17.292838827718413,1
109,18.560107523773826,21.132001353727798,1.2103736149415039,17.292838827718413,1
110,19.27979589711327,20.747730165586216,0.6952515709501803,17.292838827718413,1
111,19.43469899493758,20.747208416872486,0.8902623998545527,17.292838827718413,1
112,18.408304597359457,20.64893392438744,1.2181836845206166,17.292838827718413,1
113,19.140175425099137,20.9421841100047,0.8446306551767047,17.292838827718413,1
114,18.992838827718412,20.815098865536907,0.9338859967217775,17.292838827718413,1
115,19.164688270438848,20.962470839886187,1.0890844049940662,17.292838827718413,1
116,18.52664991614216,20.687595219352602,0.8444921279285396,17.292838827718413,1
117,19.09544511501033,20.8138472090855,0.7885693648201041,17.292838827718413,1
118,19.26023252670426,20.632445206951886,0.9226313719582423,17.292838827718413,1
119,18.599999999999998,20.590558901235543,1.0922369380974646,17.292838827718413,1
120,18.55758369027902,20.792181132138747,1.0058888434290143,17.292838827718413,1
121,18.61980390271856,20.688054765791467,1.188980124092437,17.292838827718413,1
122,18.55758369027902,20.72927209455152,1.055910232290662,17.292838827718413,1
123,18.991153452528778,20.798973206501394,0.8061976055929897,17.292838827718413,1
124,18.878232998312527,20.674160024280486,0.8455818920139236,17.292838827718413,1
125,18.612403840463596,20.453805208358915,1.1098356708306358,17.292838827718413,1
126,19.162049935181333,21.20109535152494,1.0494867107037305,17.292838827718413,1
127,18.80990195135928,21.127206569736018,1.1610073587377332,17.292838827718413,1
128,17.900000000000002,20.77202336822489,1.1645416418714294,17.292838827718413,1
129,18.693737745050925,20.48042655627726,0.9514954392370671,17.292838827718413,1
130,19.50554700852678,20.9142718677129,1.0358060085431662,17.292838827718413,1
131,19.70293863659264,20.737505675041486,0.660396766960065,17.292838827718413,1
132,18.62736184954957,20.846006583997067,0.9498595433480072,17.292838827718413,1
133,19.03072757526625,20.74670879958268,0.9004322869559768,17.292838827718413,1
134,18.316515138991168,20.73677390516799,1.2090148152678433,17.292838827718413,1
135,18.460232526704264,20.748818262291113,1.0670078069974278,17.292838827718413,1
136,19.12736184954957,20.973421975035837,1.094533133589529,17.292838827718413,1
137,19.359591794226542,21.125723283905305,0.9303053346935517,17.292838827718413,1
138,18.68062484748657,20.565268667983684,0.9585721493162017,17.292838827718413,1
139,19.397366596101026,20.826684529503268,0.789358364220627,17.292838827718413,1
140,19.227566688249706,20.58761579283458,0.8818637693454678,17.292838827718413,1
141,18.671779788708136,20.631240948173424,1.206959613069029,17.292838827718413,1
142,18.599999999999998,20.630892942849496,1.0371308120973906,17.292838827718413,1
143,18.727566688249706,20.81688834745403,1.1562630236623275,17.292838827718413,1
144,19.669693845669904,21.012734183682337,0.8201236111634119,17.292838827718413,1
145,19.140967364599085,20.85598538221778,1.0565963019700502,17.292838827718413,1
146,19.58113883008419,20.889128398638665,0.9674386301132946,17.292838827718413,1
147,19.377032961426902,20.660609978501977,0.7975324031502693,17.292838827718413,1
148,20.140175425099137,21.283450813378977,0.8010777120956426,17.292838827718413,1
149,18.868438714135813,20.5548540007536,0.8135537112022825,17.292838827718413,1
150,18.908304597359457,21.20257865919191,0.9238159281218786,17.292838827718413,1
0,18.63527000944073,20.70239265072595,1.1324407336486848,18.63527000944073,2
1,18.50830459735946,20.757337242745944,1.102370512980535,18.50830459735946,2
2,18.900000000000002,21.219922294971422,0.9810423048783274,18.50830459735946,2
3,18.713552872566005,20.955800409283366,1.011751053577087,18.50830459735946,2
